Rotation,ABMI Site,Year,Field Date,Field Crew Member(s),Visit,Method of Travel,Route Tracked,Start Time,End Time,Days Since Snow,Snow Conditions,Temperature (Degrees Celsius),Weather,Starting Snow Depth 1 (centimetres),Starting Snow Depth 2 (centimetres),Starting Snow Depth 3 (centimetres),Ending Snow Depth 4 (centimetres),Ending Snow Depth 5 (centimetres),Ending Snow Depth 6 (centimetres)
Rotation 1,1072,2010,24-Jan-11,JL,1,Snowmobile,B,10:08,12:42,3,Powder,3,Overcast,70,55,66,50,56,52
Rotation 1,1073,2010,24-Jan-11,JL,1,Snowmobile,C,16:14,18:02,3,Wet,3,Overcast,54,60,55,45,45,47
Rotation 1,1077,2013,16-Feb-14,CPR/SHO,1,Snowmobile,C,15:46,18:22,4,Powder,-6,Overcast,51,55,55,50,56,42
Rotation 1,1078,2013,28-Nov-13,MBO3,1,Truck,A,13:10,15:09,4,Powder,-11,Overcast,26,29,26,23,21,24
Rotation 1,1079,2013,18-Dec-13,LEW/SPE,1,Truck,A,9:14,11:27,5,Powder,-18,Overcast,58,55,56,60,61,57
Rotation 1,1083,2008,06-Jan-09,DLA/SS,1,Walk,A,9:25,12:22,6,Powder,DNC,Cloudy,12,16,16,17,17,18
Rotation 1,1084,2013,06-Nov-13,MLA,1,Walk,A,DNC,DNC,4,Powder,1,Clear,8,4,6,10,7,16
Rotation 1,1085,2008,12-Feb-09,KC,1,Walk,AMOD,11:09,14:33,3,Powder,-14,Clear,31,28,22,36,27,37
Rotation 1,1092,2011,19-Jan-12,LPR,1,Truck,B,9:21,11:16,4,Powder,-27,Clear,3,4,6,6,4,4
Rotation 1,1093,2011,19-Jan-12,CPR,1,Truck,B,11:41,13:13,4,Powder,-23,Clear,12,15,12,6,8,9
Rotation 1,1094,2011,18-Jan-12,MBO2,1,Truck,AMOD,14:56,16:20,3,Powder,-28,Clear,7,8,9,12,12,11
Rotation 1,1101,2008,30-Mar-09,TPE,1,Snowmobile,A,10:44,13:05,3,Powder,-2,Cloudy,47,51,50,47,48,47
Rotation 1,1102,2007,24-Jan-08,BLE,1,PNA,PNA,13:25,15:25,4,Powder,-10,Clear,56,DNC,DNC,DNC,DNC,42
Rotation 1,1103,2008,12-Mar-09,TPE,1,Snowmobile,AMOD,13:46,17:03,4,Powder,2,Clear,38,40,37,52,57,53
Rotation 1,1104,2010,26-Mar-11,RBO,1,Snowmobile,BMOD,10:30,12:50,3,Powder,3,Cloudy,82,76,80,68,68,70
Rotation 1,1105,2010,30-Mar-11,CPR,1,Snowmobile,A,15:49,17:04,3,Wet,8,Cloudy,65,95,98,85,50,65
Rotation 1,1106,2010,24-Jan-11,RBO,1,Snowmobile,BMOD,11:35,14:51,3,Wet,5,Overcast,50,49,53,39,40,45
Rotation 1,1110,2013,19-Dec-13,LWI/SPE,1,Truck,A,11:31,14:12,6,Powder,-27,Clear,68,66,65,45,46,47
Rotation 1,1111,2013,19-Dec-13,LWI/SPE,1,Truck,A,9:10,11:07,6,Powder,-28,Clear,41,43,41,49,46,52
Rotation 1,1112,2013,18-Dec-13,LWI/SPE,1,Truck,A,11:55,14:08,5,Powder,-18,Overcast,42,42,44,37,35,45
Rotation 1,1116,2008,17-Jan-09,SS,1,Walk,B,9:55,12:56,5,Wet,1,Clear,25,33,37,21,29,27
Rotation 1,1117,2008,17-Jan-09,DLA,1,Walk,A,9:40,12:43,5,Crust,0,Clear,19,19,18,19,25,20
Rotation 1,1118,2007,04-Feb-08,KC/KZ/SS,1,PNA,PNA,15:00,16:30,3,Powder,-20,Cloudy,50,35,46,28,27,31
Rotation 1,1125,2011,19-Jan-12,CPR,1,Truck,A,15:30,16:54,4,Powder,-20,Clear,10,8,8,6,5,6
Rotation 1,1126,2011,19-Jan-12,LPR,1,Truck,A,13:40,15:13,4,Powder,-20,Clear,8,7,6,16,16,18
Rotation 1,1127,2011,18-Jan-12,CPR,1,Truck,A,11:36,13:55,3,Powder,-30,Clear,7,5,8,24,16,17
Rotation 1,1134,2008,30-Mar-09,MLA,1,Snowmobile,AMOD,11:40,14:05,3,Powder,-1,Clear,20,26,28,52,57,59
Rotation 1,1135,2008,12-Mar-09,MLA,1,Snowmobile,AMOD,12:30,15:20,4,Powder,-3,Overcast,45,49,47,60,65,62
Rotation 1,1136,2010,27-Jan-11,RBO,1,Snowmobile,C,10:59,13:50,6,Wet,6,Clear,16,19,17,20,20,16
Rotation 1,1137,2010,26-Jan-11,RBO,1,Snowmobile,AMOD,12:50,15:21,5,Wet,5,Clear,31,30,29,40,32,30
Rotation 1,1138,2010,25-Jan-11,RBO,1,Snowmobile,AMOD,10:47,14:23,4,Powder,-2,Clear,32,39,41,36,40,29
Rotation 1,1142,2013,17-Dec-13,LWI/SPE,1,Truck,A,14:30,17:15,4,Crust,3,Cloudy,58,62,57,41,43,39
Rotation 1,1143,2013,29-Nov-13,CPR,1,Snowmobile,BMOD,12:20,14:19,4,Powder,-4,Overcast,31,31,28,30,30,31
Rotation 1,1144,2013,18-Dec-13,LWI/SPE,1,Truck,A,14:30,16:51,5,Powder,-18,Overcast,54,48,58,31,28,30
Rotation 1,1148,2008,17-Jan-09,DLA/SS,1,Walk,B,14:28,16:05,5,Wet,4,Clear,27,34,21,12,11,12
Rotation 1,1149,2007,04-Feb-08,SS,1,PNA,PNA,10:30,13:08,3,Powder,-20,Overcast,34,25,29,22,21,25
Rotation 1,1150,2007,04-Feb-08,KC/KZ,1,PNA,PNA,11:00,13:50,3,Powder,-20,Overcast,25,32,18,22,12,17
Rotation 1,1157,2011,03-Jan-12,CPR,1,ATV,BMOD,12:30,14:01,3,Crust,-1,Clear,5,4,3,3,5,5
Rotation 1,1158,2011,03-Jan-12,CPR,1,ATV,BMOD,15:14,16:54,3,Crust,-1,Clear,6,4,4,5,6,5
Rotation 1,1159,2011,18-Jan-12,CPR,1,Truck,A,9:22,11:19,3,Powder,-33,Clear,10,9,10,15,17,16
Rotation 1,1169,2010,26-Jan-11,JL,1,Snowmobile,C,10:30,13:27,5,Crust,3,Cloudy,17,20,21,19,23,23
Rotation 1,1170,2010,25-Jan-11,JL,1,Snowmobile,A,10:33,13:02,4,Powder,1,Clear,47,45,41,36,34,35
Rotation 1,1171,2010,25-Jan-11,JL,1,Snowmobile,C,15:40,17:26,4,Wet,4,Overcast,33,36,37,41,41,37
Rotation 1,1175,2010,09-Mar-11,TPE/SWI,1,Snowmobile,AMOD,14:25,17:05,5,Powder,1,Overcast,51,55,57,56,51,48
Rotation 1,1176,2010,25-Jan-11,SWI,1,Snowmobile,BMOD,12:16,15:36,4,Crust,5,Clear,46,49,45,34,31,45
Rotation 1,1177,2010,01-Feb-11,TPE/SWI,1,Snowmobile,BMOD,14:10,16:02,3,Powder,-11,Clear,49,52,56,49,53,51
Rotation 1,1184,2011,04-Jan-12,LPR,1,ATV,A,10:56,13:52,4,Crust,0,Cloudy,11,8,8,5,4,3
Rotation 1,1185,2011,24-Jan-12,LPR,1,ATV,AMOD,9:43,11:38,3,Powder,-4,Clear,11,8,13,10,8,7
Rotation 1,1186,2011,17-Jan-12,LPR,1,Truck,A,12:09,14:13,3,Powder,-29,Cloudy,5,6,4,8,6,5
Rotation 1,1190,2008,03-Mar-09,SS,1,Snowmobile,A,9:12,10:52,6,Powder,-11,Overcast,14,12,12,24,19,20
Rotation 1,1191,2008,03-Mar-09,DLA,1,Snowmobile,B,8:10,9:42,6,Powder,-10,Overcast,19,27,27,27,27,24
Rotation 1,1192,2008,03-Mar-09,DLA,1,Snowmobile,B,11:05,12:32,6,DNC,-10,Overcast,15,18,24,17,19,20
Rotation 1,1201,2010,27-Jan-11,JL,1,Snowmobile,AMOD,8:34,11:11,6,Crust,6,Cloudy,30,28,26,20,18,18
Rotation 1,1202,2010,27-Jan-11,JL,1,Snowmobile,AMOD,14:01,16:12,6,Wet,6,Clear,24,24,29,35,30,33
Rotation 1,1203,2010,30-Mar-11,JL,1,Snowmobile,C,15:14,17:04,3,Wet,6,Cloudy,51,44,46,70,71,75
Rotation 1,1207,2010,04-Feb-11,TPE/SWI,1,Snowmobile,BMOD,13:15,15:50,6,Wet,7,Cloudy,41,45,39,41,39,45
Rotation 1,1208,2010,26-Mar-11,TPE,1,Snowmobile,AMOD,12:00,14:37,3,Powder,-5,Overcast,48,54,52,45,43,43
Rotation 1,1209,2010,02-Feb-11,TPE/SWI,1,Snowmobile,AMOD,12:34,15:24,4,Powder,3,Clear,43,45,42,47,52,51
Rotation 1,1216,2011,04-Jan-12,CPR,1,ATV,A,11:35,13:04,4,Crust,0,Cloudy,4,4,7,6,5,5
Rotation 1,1217,2011,24-Jan-12,LPR,1,ATV,A,12:02,13:40,3,Powder,-2,Cloudy,6,8,9,12,10,8
Rotation 1,1218,2011,17-Jan-12,CPR,1,Truck,A,14:38,16:38,3,Powder,-29,Overcast,5,7,7,6,6,7
Rotation 1,1222,2008,10-Mar-09,JL,1,Snowmobile,A,15:48,18:04,3,Powder,-22,Clear,20,23,10,15,18,20
Rotation 1,1223,2008,02-Mar-09,SS,1,Snowmobile,A,16:15,18:07,5,Powder,-4,Cloudy,8,14,17,19,22,23
Rotation 1,1224,2008,02-Mar-09,DLA,1,Snowmobile,A,16:08,18:00,5,Crust,-4,Clear,30,30,33,23,19,25
Rotation 1,1231,2010,15-Dec-10,JL/RBO/SC/WFL,1,Walk,BMOD,10:30,13:52,3,Powder,-4,Cloudy,27,30,28,36,27,38
Rotation 1,1237,2010,03-Feb-11,TPE/SWI,1,Snowmobile,AMOD,12:59,15:01,5,Powder,2,Overcast,46,49,50,47,47,49
Rotation 1,1238,2011,01-Feb-12,MLA,1,Truck,AMOD,10:44,15:46,3,Powder,-5,Overcast,29,39,34,24,27,26
Rotation 1,1239,2010,27-Mar-11,TPE,1,Snowmobile,AMOD,12:27,14:53,4,Powder,-3,Overcast,49,52,51,56,51,55
Rotation 1,1246,2011,25-Jan-12,LPR,1,ATV,A,11:12,12:56,4,Powder,3,Overcast,7,10,12,12,14,19
Rotation 1,1247,2011,04-Jan-12,CPR,1,ATV,A,15:04,16:40,4,Crust,2,Clear,13,8,9,5,5,6
Rotation 1,1247,2011,04-Jan-12,LPR,1,ATV,A,15:04,16:40,4,Crust,2,Clear,13,8,9,5,5,6
Rotation 1,1248,2011,25-Jan-12,LPR,1,ATV,A,13:34,15:04,4,Powder,3,Cloudy,20,19,22,20,22,23
Rotation 1,1252,2007,21-Jan-08,SC,1,PNA,PNA,8:25,11:30,4,Crust,-20,Clear,22,21,21,23,24,21
Rotation 1,1253,2007,21-Jan-08,KZ/SS,1,PNA,PNA,8:55,12:00,4,Powder,-20,Clear,10,12,15,30,30,33
Rotation 1,1254,2007,20-Jan-08,KZ/SC/SS,1,PNA,PNA,11:35,15:00,3,Crust,-25,DNC,18,20,25,15,20,20
Rotation 1,1275,2011,29-Feb-12,LPR,1,ATV,A,16:19,17:57,3,Powder,-9,Overcast,10,15,12,12,15,14
Rotation 1,1276,2011,29-Feb-12,LPR,1,ATV,A,13:46,15:25,3,Powder,-10,Overcast,15,13,18,10,12,13
Rotation 1,1277,2013,07-Nov-13,CPR,1,Truck,B,14:41,16:40,4,Powder,-2,Overcast,17,16,18,30,26,24
Rotation 1,1278,2013,08-Nov-13,CPR,1,Truck,A,15:53,17:20,5,Powder,-1,Overcast,26,20,19,15,19,21
Rotation 1,1279,2013,09-Nov-13,LWI,1,Truck,A,7:57,9:37,7,Powder,-12,Clear,16,11,15,10,15,14
Rotation 1,1280,2013,06-Nov-13,LWI,1,Truck,B,10:55,13:09,4,Powder,-4,Clear,9,12,13,11,7,12
Rotation 1,1281,2013,06-Nov-13,LWI,1,Truck,A,13:45,15:30,4,Powder,-2,Cloudy,14,12,16,12,12,14
Rotation 1,1282,2013,07-Nov-13,LWI,1,Truck,AMOD,15:49,17:07,5,Powder,-4,Overcast,15,15,11,10,13,8
Rotation 1,1283,2013,07-Nov-13,LWI,1,Truck,A,13:17,15:04,5,Crust,-8,Cloudy,16,13,13,8,13,10
Rotation 1,1284,2013,07-Nov-13,COS/MLA,1,Truck,A,DNC,DNC,5,Powder,-10,Clear,13,14,14,5,16,24
Rotation 1,1285,2013,07-Nov-13,COS/MLA,1,Truck,A,DNC,DNC,5,Powder,-8,Clear,1,8,5,13,15,11
Rotation 1,1303,2013,07-Nov-13,CPR,1,Truck,A,11:19,13:36,4,Powder,-6,Overcast,22,28,30,21,20,23
Rotation 1,1304,2011,29-Feb-12,LPR,1,ATV,A,11:05,12:50,3,Powder,-12,Overcast,12,14,17,14,10,18
Rotation 1,1305,2013,08-Nov-13,LPR,1,Truck,A,13:26,15:03,5,Crust,-1,Overcast,26,22,30,17,18,21
Rotation 1,1306,2013,08-Nov-13,CPR,1,Truck,A,10:45,12:35,5,Powder,-2,Overcast,22,30,21,DNC,DNC,DNC
Rotation 1,1307,2013,08-Nov-13,LWI,1,Truck,AMOD,15:49,17:34,6,Powder,-2,Overcast,12,16,13,14,11,9
Rotation 1,1308,2013,08-Nov-13,LWI,1,Truck,A,8:26,9:47,6,Powder,-3,Overcast,13,13,12,14,14,13
Rotation 1,1309,2013,27-Nov-13,LWI/SPE,1,Truck,A,14:14,16:09,3,Crust,-5,Clear,16,10,15,11,11,10
Rotation 1,1310,2013,28-Nov-13,LWI/SPE,1,Truck,AMOD,8:17,10:04,4,Crust,-8,Overcast,20,16,20,13,10,9
Rotation 1,1311,2013,07-Nov-13,LWI,1,Truck,A,11:05,12:27,5,Crust,-8,Cloudy,13,10,15,7,11,8
Rotation 1,1312,2013,25-Nov-13,DHO2/JWA,1,Truck,A,10:00,12:00,3,Crust,-9,Clear,20,30,28,5,6,7
Rotation 1,1313,2013,07-Nov-13,COS/MLA,1,Truck,A,DNC,DNC,5,Powder,-2,Clear,16,16,18,6,3,5
Rotation 1,1314,2013,25-Nov-13,COS/MLA,1,Truck,A,DNC,DNC,3,Powder,-7,Clear,20,19,13,7,6,7
Rotation 1,1332,2011,22-Feb-12,LPR,1,ATV,AMOD,12:46,13:53,3,Wet,0,Cloudy,5,5,4,15,25,22
Rotation 1,1332,2011,22-Feb-12,CPR,1,ATV,AMOD,12:46,13:53,3,Wet,0,Cloudy,5,5,4,5,5,5
Rotation 1,1333,2011,22-Feb-12,CPR,1,ATV,AMOD,15:13,16:18,3,Wet,0,Cloudy,12,4,6,6,5,5
Rotation 1,1333,2011,22-Feb-12,LPR,1,ATV,AMOD,15:13,16:18,3,Wet,0,Cloudy,12,4,6,2,6,4
Rotation 1,1334,2011,29-Feb-12,LPR,1,ATV,A,8:26,10:15,3,Powder,-21,Cloudy,15,14,18,18,16,21
Rotation 1,1335,2013,08-Nov-13,LPR,1,Truck,A,8:10,10:09,5,Crust,-2,Overcast,18,13,10,20,24,24
Rotation 1,1336,2013,08-Nov-13,LWI,1,Truck,A,13:18,14:36,6,Powder,-2,Overcast,9,9,10,12,12,15
Rotation 1,1337,2013,08-Nov-13,LWI,1,Truck,A,10:45,12:00,6,Powder,-3,Overcast,9,10,14,9,10,13
Rotation 1,1338,2013,28-Nov-13,LWI/SPE,1,Truck,A,13:12,14:49,4,Powder,-9,Overcast,13,14,12,15,11,12
Rotation 1,1339,2013,28-Nov-13,LWI/SPE,1,Truck,A,10:58,12:40,4,Crust,-10,Overcast,10,9,12,7,8,9
Rotation 1,1340,2013,07-Nov-13,LWI,1,Truck,A,8:24,10:40,5,Powder,-12,Clear,12,10,11,17,12,13
Rotation 1,1341,2013,29-Nov-13,LWI/SPE,1,Truck,A,9:11,10:30,5,Powder,-7,Overcast,9,15,10,9,10,7
Rotation 1,1342,2013,29-Nov-13,LWI/SPE,1,Truck,A,11:05,12:52,5,Powder,-4,Overcast,13,12,10,10,10,12
Rotation 1,1343,2013,29-Nov-13,LWI/SPE,1,Truck,AMOD,13:49,16:17,5,Powder,-2,Overcast,13,13,14,13,13,17
Rotation 1,1353,2008,02-Mar-09,KC,1,Snowmobile,B,9:23,10:54,5,Powder,-2,Clear,41,42,38,43,50,39
Rotation 1,1354,2008,01-Mar-09,KC,1,Snowmobile,B,12:49,14:07,4,Powder,-4,Overcast,19,38,33,55,35,44
Rotation 1,1355,2008,01-Mar-09,KC,1,Snowmobile,A,9:13,10:59,4,Powder,DNC,Overcast,40,35,30,45,45,41
Rotation 1,1356,2013,05-Nov-13,RBO2,1,Walk,AMOD,15:54,17:08,3,Powder,-9,DNC,25,23,7,20,17,17
Rotation 1,1356,2013,05-Nov-13,JLI,1,Walk,AMOD,16:10,17:29,3,Powder,-9,DNC,25,23,7,20,17,17
Rotation 1,1357,2013,05-Nov-13,RBO2,1,Walk,B,10:16,11:47,3,Powder,-15,DNC,5,31,25,18,18,16
Rotation 1,1357,2013,05-Nov-13,JLI,1,Walk,B,10:23,11:50,3,Powder,-15,DNC,5,31,25,18,18,16
Rotation 1,1358,2013,05-Nov-13,RBO2,1,Walk,A,13:00,14:20,3,Powder,-3,DNC,36,15,18,18,20,20
Rotation 1,1358,2013,05-Nov-13,JLI,1,Walk,A,13:15,14:36,3,Powder,-3,DNC,36,15,18,18,20,20
Rotation 1,1359,2013,08-Nov-13,RBO2,1,Walk,A,13:46,15:15,6,Powder,-3,DNC,23,11,19,22,18,18
Rotation 1,1359,2013,08-Nov-13,JLI,1,Walk,A,14:02,15:33,6,Powder,-3,DNC,23,11,19,22,18,18
Rotation 1,1360,2013,08-Jan-14,RHO,1,Truck,BMOD,13:50,15:21,4,Powder,-13,Clear,50,46,61,27,26,39
Rotation 1,1362,2012,06-Mar-13,DAN/JWA,1,Truck,A,14:00,16:30,3,Crust,-8,Overcast,52,70,92,50,42,42
Rotation 1,1363,2013,30-Nov-13,LWI/SPE,1,Truck,AMOD,12:52,14:50,6,Powder,-4,Overcast,16,14,13,16,14,15
Rotation 1,1364,2012,06-Mar-13,KTE/MLA,1,Truck,B,11:45,14:45,3,Powder,-3,Overcast,24,42,32,13,10,7
Rotation 1,1368,2013,25-Nov-13,DHO2/JWA,1,Truck,A,13:00,15:00,3,Powder,-8,Clear,14,15,18,24,22,21
Rotation 1,1369,2013,26-Nov-13,DAN/KTE,1,Truck,A,12:36,15:57,4,Crust,-5,Overcast,17,11,12,14,8,21
Rotation 1,1370,2013,25-Nov-13,COS/MLA,1,Truck,A,DNC,DNC,3,Powder,-6,Clear,10,12,13,10,14,12
Rotation 1,1378,2008,02-Mar-09,KC,1,Snowmobile,C,15:10,17:02,5,Wet,5,Clear,20,13,17,31,44,35
Rotation 1,1379,2008,01-Mar-09,KC,1,Snowmobile,AMOD,16:00,17:18,4,Powder,2,Clear,38,36,38,15,25,23
Rotation 1,1380,2008,01-Mar-09,JFO,1,Snowmobile,A,7:16,10:05,4,Powder,-10,Clear,33,35,34,14,24,6
Rotation 1,1381,2013,06-Nov-13,RBO2,1,Truck,B,7:36,9:53,4,Powder,-13,DNC,20,21,19,16,18,20
Rotation 1,1381,2013,06-Nov-13,JLI,1,Truck,B,7:36,9:53,4,Powder,-13,DNC,20,21,19,16,18,20
Rotation 1,1382,2013,06-Nov-13,JLI/RBO2,1,Truck,A,15:39,16:58,4,Powder,-2,DNC,19,16,17,28,25,36
Rotation 1,1383,2013,07-Nov-13,RBO2,1,Walk,A,7:53,9:06,5,Powder,-7,DNC,11,20,24,14,17,17
Rotation 1,1383,2013,07-Nov-13,JLI,1,Walk,A,8:03,9:45,5,Powder,-7,DNC,11,20,24,14,17,17
Rotation 1,1385,2013,08-Nov-13,RBO2,1,Walk,A,11:07,12:34,6,Powder,-1,DNC,11,17,15,17,21,18
Rotation 1,1385,2013,08-Nov-13,JLI,1,Walk,A,11:27,12:49,6,Powder,-1,DNC,11,17,15,17,21,18
Rotation 1,1387,2013,30-Nov-13,LWI/SPE,1,Truck,A,8:04,10:05,6,Crust,-1,Cloudy,15,15,17,11,12,13
Rotation 1,1388,2013,30-Nov-13,LWI/SPE,1,Truck,A,10:35,12:11,6,Crust,-2,Cloudy,15,15,16,11,15,11
Rotation 1,1389,2012,06-Mar-13,KTE/MLA,1,Truck,A,15:15,17:30,3,Powder,-6,Overcast,17,12,14,10,7,9
Rotation 1,1393,2013,26-Nov-13,COS/JWA,1,Truck,BMOD,13:15,15:22,4,Powder,-2,Cloudy,16,12,7,13,17,19
Rotation 1,1394,2012,28-Nov-12,JWA/MLA,1,Truck,A,11:17,14:15,6,Crust,-8,Overcast,11,7,8,12,14,11
Rotation 1,1395,2012,28-Nov-12,JWA/MLA,1,Truck,A,DNC,DNC,6,Powder,-10,Clear,6,9,10,5,13,9
Rotation 1,1402,2008,11-Mar-09,JL,1,Snowmobile,A,12:53,15:17,5,Powder,-21,Clear,30,21,21,30,36,32
Rotation 1,1403,2008,02-Mar-09,JFO,1,Snowmobile,B,8:00,11:00,5,Wet,-4,Overcast,24,29,31,48,47,44
Rotation 1,1404,2008,01-Mar-09,JFO,1,Snowmobile,A,11:55,16:06,4,Powder,-3,Overcast,45,44,43,26,30,24
Rotation 1,1405,2013,06-Nov-13,JLI/RBO2,1,Truck,A,10:30,12:25,4,Powder,-6,DNC,39,20,24,36,41,24
Rotation 1,1406,2013,06-Nov-13,JLI/RBO2,1,Truck,A,13:13,14:57,4,Powder,1,DNC,37,28,43,17,23,20
Rotation 1,1407,2013,07-Nov-13,RBO2,1,Walk,A,10:33,11:55,5,Powder,-8,DNC,33,27,31,20,21,17
Rotation 1,1407,2013,07-Nov-13,JLI,1,Walk,A,10:45,11:56,5,Powder,-8,DNC,33,27,31,20,21,17
Rotation 1,1408,2013,07-Nov-13,RBO2,1,Walk,A,12:54,14:09,5,Powder,-7,DNC,21,17,27,25,21,25
Rotation 1,1408,2013,07-Nov-13,JLI,1,Walk,A,13:06,14:25,5,Powder,-7,DNC,21,17,27,25,21,25
Rotation 1,1409,2013,08-Nov-13,RBO2,1,Walk,A,8:34,9:50,6,Powder,-3,DNC,9,10,7,15,15,15
Rotation 1,1409,2013,08-Nov-13,JLI,1,Walk,A,8:49,10:27,6,Powder,-3,DNC,9,10,7,15,15,15
Rotation 1,1410,2013,08-Jan-14,RBO2/RHO,1,Truck,B,8:10,9:38,4,Powder,-15,Cloudy,37,32,35,48,43,39
Rotation 1,1411,2012,26-Nov-12,JWA/MLA,1,Truck,A,11:00,15:00,4,Powder,-5,Clear,12,13,15,13,15,11
Rotation 1,1412,2012,27-Nov-12,JWA/MLA,1,Truck,A,7:45,11:29,5,Crust,-15,Clear,16,22,22,20,17,6
Rotation 1,1413,2012,27-Nov-12,JWA/MLA,1,Truck,A,12:15,DNC,5,Powder,-6,Clear,18,20,25,6,11,11
Rotation 1,1418,2013,27-Nov-13,COS/MLA,1,Truck,A,DNC,DNC,5,Powder,-7,Overcast,15,10,24,12,20,9
Rotation 1,1419,2013,26-Nov-13,DHO/MLA,1,Truck,A,DNC,DNC,4,Powder,-8,Clear,5,7,12,6,14,10
Rotation 1,1420,2013,26-Nov-13,DHO/MLA,1,Truck,A,DNC,DNC,4,Powder,-9,Clear,10,18,23,16,9,8
Rotation 1,1428,2010,12-Jan-11,PBA,1,Truck,A,11:45,14:10,3,Powder,-18,Overcast,48,61,32,31,38,51
Rotation 1,1429,2010,22-Dec-10,PBA,1,ATV/Walk,AMOD,13:20,15:25,4,Powder,-4,Clear,33,42,50,23,25,28
Rotation 1,1430,2010,22-Dec-10,PBA,1,ATV,AMOD,9:20,11:35,4,Powder,-16,Clear,38,23,41,21,52,31
Rotation 1,1434,2008,28-Feb-09,CBR,1,ATV,A,12:30,14:40,4,Powder,-7,Clear,8,9,9,9,11,8
Rotation 1,1435,2008,01-Mar-09,JSH,1,ATV,A,16:00,17:45,5,Powder,-6,Cloudy,13,15,12,11,11,11
Rotation 1,1435,2008,01-Mar-09,CBR,1,ATV,A,16:00,17:45,5,Powder,-6,Cloudy,13,15,12,11,11,11
Rotation 1,1436,2008,01-Mar-09,CBR,1,ATV,A,12:20,13:40,5,Powder,-7,Cloudy,8,9,11,9,11,11
Rotation 1,1436,2008,01-Mar-09,JSH,1,ATV,A,12:20,13:40,5,Powder,-7,Cloudy,8,9,11,9,11,11
Rotation 1,1437,2011,16-Dec-11,JBU,1,Truck,A,13:27,16:23,5,Powder,-2,Clear,14,16,19,15,23,16
Rotation 1,1438,2011,15-Dec-11,JBU,1,Truck,A,10:32,14:21,4,Powder,-10,Clear,16,15,18,24,19,23
Rotation 1,1439,2013,27-Nov-13,COS/MLA,1,Truck,B,DNC,DNC,5,Powder,-6,Clear,16,13,13,10,12,14
Rotation 1,1440,2013,27-Nov-13,DAN/KTE,1,Walk,A,9:10,11:55,5,Powder,-14,Cloudy,12,8,16,8,11,9
Rotation 1,1441,2013,27-Nov-13,DHO2/JWA,1,Truck,A,8:32,10:24,5,Crust,-8,Cloudy,9,9,14,9,10,28
Rotation 1,1442,2013,27-Nov-13,DHO2/JWA,1,Truck,A,11:00,12:50,5,Crust,-5,Cloudy,DNC,DNC,DNC,17,19,25
Rotation 1,1443,2011,28-Feb-12,WAN/YBA,1,Truck,B,6:53,9:20,3,Powder,-21,Overcast,30,24,21,16,19,8
Rotation 1,1450,2010,21-Dec-10,PBA,1,Truck,A,8:40,11:14,3,Powder,-9,Overcast,21,20,24,24,27,32
Rotation 1,1451,2010,14-Dec-10,PBA,1,ATV,A,9:45,12:30,5,Powder,-3,Overcast,33,24,17,24,21,27
Rotation 1,1452,2010,13-Dec-10,PBA,1,ATV,BMOD,13:55,16:10,4,Powder,2,Clear,40,42,11,14,25,13
Rotation 1,1456,2008,28-Feb-09,CBR,1,ATV,A,8:50,11:15,4,Powder,-7,Clear,9,6,10,10,8,7
Rotation 1,1457,2008,28-Feb-09,JSH,1,Snowmobile,A,10:20,13:20,4,Powder,-7,Clear,12,13,19,9,12,13
Rotation 1,1460,2013,28-Nov-13,DHO2/JWA,1,Truck,B,13:50,15:15,6,Powder,-8,Cloudy,7,12,12,7,7,8
Rotation 1,1461,2013,28-Nov-13,DHO2/JWA,1,Truck,A,11:10,12:55,6,Crust,-8,Overcast,14,15,22,9,9,7
Rotation 1,1462,2013,27-Nov-13,DAN/KTE,1,Walk,AMOD,13:47,16:24,5,Powder,-2,Clear,12,10,18,9,10,11
Rotation 1,1463,2013,28-Nov-13,DHO2/JWA,1,Truck,A,8:53,10:34,6,Crust,-10,Overcast,6,8,8,11,14,12
Rotation 1,1464,2013,27-Nov-13,DHO2/JWA,1,Truck,B,13:20,14:52,5,Crust,-3,Clear,11,11,16,18,16,13
Rotation 1,1465,2010,07-Jan-11,WAN/YBA,1,Truck,AMOD,10:45,16:51,3,Crust,-11,Clear,21,15,30,24,33,33
Rotation 1,1471,2010,21-Dec-10,PBA,1,Truck,AMOD,12:05,14:36,3,Powder,7,Overcast,24,28,42,50,34,47
Rotation 1,1472,2010,12-Dec-10,PBA,1,Walk,AMOD,8:30,12:25,3,Powder,-8,Overcast,16,22,17,17,29,27
Rotation 1,1473,2010,13-Dec-10,PBA,1,ATV,BMOD,8:45,11:40,4,Powder,4,Clear,13,21,25,26,23,43
Rotation 1,1477,2008,27-Feb-09,CBR,1,ATV,A,15:15,17:46,3,Powder,-5,Clear,7,8,8,10,13,9
Rotation 1,1479,2013,28-Nov-13,DAN/KTE,1,Truck,A,14:00,16:04,6,Powder,-7,Cloudy,23,18,17,3,10,13
Rotation 1,1480,2013,28-Nov-13,DAN/KTE,1,Truck,B,10:22,13:15,6,Crust,-11,Cloudy,11,17,9,7,7,8
Rotation 1,1482,2013,07-Jan-14,MBU,1,Truck,A,8:06,10:23,4,Crust,-8,Overcast,8,11,8,13,10,11
Rotation 1,1483,2013,14-Jan-14,MLA/SLU,1,Truck,AMOD,11:49,14:05,4,Powder,-3,Overcast,17,21,22,10,21,27
